trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1886,False,"{'a': 0.4, 'e': 0.057000000000054674}",25,20,9.95448643150914,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.4, 'e': 0.05650000000005467}",30,19,11.218198971263172,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1888,False,"{'a': 0.4, 'e': 0.05600000000005467}",30,20,18.449060340393864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.4, 'e': 0.05550000000005467}",25,15,21.61327949091735,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.4, 'e': 0.05500000000005467}",25,14,21.5413746152576,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.4, 'e': 0.05450000000005467}",20,13,12.838168540816348,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.4, 'e': 0.05400000000005467}",20,14,12.304419876795105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.4, 'e': 0.05350000000005467}",20,8,25.222307486676748,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.4, 'e': 0.05300000000005467}",20,8,8.243924201512463,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1895,False,"{'a': 0.4, 'e': 0.05250000000005467}",30,13,26.545525585619018,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.4, 'e': 0.05200000000005467}",20,13,12.185937581879278,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.4, 'e': 0.05150000000005467}",25,15,18.60010749132868,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.4, 'e': 0.05100000000005467}",35,18,31.42976027151512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.4, 'e': 0.05050000000005467}",30,13,27.55040940767277,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.4, 'e': 0.05000000000005467}",20,8,-1.6524322810204723,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1901,False,"{'a': 0.4, 'e': 0.04950000000005467}",30,13,27.93999871636993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,13,26.205498851203465,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",35,18,30.362045342457783,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,8,22.324443951631565,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,17,15.404867777148247,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,24,9.880933233584425,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,16,6.071563214920867,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,15,9.534931888232645,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,0,29.35749467067654,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,7,24.946496100611043,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,8,33.27184111676724,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,12,23.522659028186474,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,8,36.478947089883775,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,14,12.498925741201003,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",30,19,21.629430231677212,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,6,24.315473016890472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,8,32.91748022857833,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,14,9.193758809591063,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,15,9.706695294997552,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,6,32.87814998995932,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,17,15.839662071163058,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,19,13.285574125733348,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,15,13.021111083452524,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",25,14,20.160401401494585,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,11,25.464537843638155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,11,14.561225948942255,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,1,34.336734585520105,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,0,31.21956487143703,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
28,True,"{'a': 0, 'e': 0}",30,21,17.844443116862625,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,12,26.32797442490494,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,14,10.342264243840626,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,16,6.421682314799332,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",35,12,39.60081241234274,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",30,7,43.189984452252425,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,7,23.343928650293208,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,10,32.76764188483493,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",20,16,7.319001320428574,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",20,13,13.743277643854514,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",30,13,29.69028639556186,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,0,33.582901495532035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,True,"{'a': 0, 'e': 0}",20,15,9.851840061609513,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",20,15,8.915123121734618,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",25,3,30.63093874834837,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",25,17,15.68908268441212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",20,9,16.714911432053714,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",20,9,21.410039416238536,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",35,13,38.20230365223567,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",25,3,38.277964947670085,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",30,12,30.03805897201505,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,6,26.668617953703983,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",20,8,21.447034321208545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",25,14,19.268070867164933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",25,13,23.01318529924705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",25,16,18.014955698194946,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",25,15,18.02185796255228,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",25,13,24.850656595880302,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",20,10,18.270260241138068,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",30,17,24.451288368394323,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",25,11,24.357733839841085,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",25,19,13.102939469067417,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
